stat_assos: keys: 35 values: 26 associations: 68
reading sim files completed!
number of disease pairs which all methods can cal: stat_assos: keys: 4899 values: 4899 associations: 12002550
number of benchmark disease pairs which all methods can cal: 61
x time
d1	d2	icod	suntopo	funsim	bog	gomf	label
umls:C1866075	umls:C2748910	0.0150463357567787	0.400755107402802	5e-324	0.0	0.0006952357223352164	0
umls:C1866075	umls:C3280030	0.00452393013983965	0.450771689414978	5e-324	0.0	0.0033333333333333335	0
umls:C3280986	umls:C0878666	0.0	0.122726947069168	5e-324	0.0	0.000437636761487965	0
umls:C1969758	umls:C2677190	0.0	0.315193742513657	5e-324	0.0	0.000437636761487965	0
umls:C4015253	umls:C1858301	0.0	0.405183553695679	5e-324	0.0	0.000437636761487965	0
umls:C1868616	umls:C0234518	0.0	0.270565330982208	5e-324	0.0	0.000437636761487965	0
umls:C1861303	umls:C0027709	0.0	0.297589957714081	5e-324	0.0	0.0007319395977732724	0
umls:C1843181	umls:C3810138	0.0	0.181149452924728	5e-324	0.0	0.0009528346831824678	0
umls:C1850096	umls:C3541319	0.0	0.437534749507904	5e-324	0.0	0.000437636761487965	0
umls:C3472711	umls:C1836336	0.0	0.217488646507263	5e-324	0.0	0.000437636761487965	0
umls:C0917796	umls:C4013473	0.0	0.389903098344803	5e-324	0.0	0.000437636761487965	0
umls:C0700299	umls:C3658267	0.0	0.333561837673187	5e-324	0.0	0.0002901494269548818	0
umls:C0017566	umls:C0026205	0.0	0.360507637262344	5e-324	0.0	0.0028046491815625473	0
umls:C1970808	umls:C0019112	0.0	0.153619468212128	5e-324	0.0	0.002171552660152009	0
umls:C0266294	umls:C0595921	0.00239834631793201	0.434374004602432	5e-324	0.0	0.0020648074863820476	0
umls:C0009324	umls:C2936921	0.0032099662348628	0.437776982784271	5e-324	0.0	0.0009494177356820058	0
umls:C0023795	umls:C1845069	0.0	0.299532026052475	5e-324	0.0	0.0002901494269548818	0
umls:C0023795	umls:C0021400	0.00891311559826136	0.374618798494339	5e-324	0.0	0.0002901494269548818	0
umls:C0398691	umls:C0086652	0.0	0.259227633476257	5e-324	0.0	0.0007833920877399138	0
umls:C0272085	umls:C1853136	0.0	0.304774552583694	5e-324	0.0	0.0002901494269548818	0
umls:C0008074	umls:C0029456	0.00262814504094422	0.5	0.06392731037038665	0.0	0.0030593628393989973	0
umls:C0432336	umls:C0392622	0.0	0.333331257104874	5e-324	0.0	0.000437636761487965	0
umls:C0237873	umls:C1264000	0.0	0.370297968387604	5e-324	0.0	0.0002901494269548818	0
umls:C0751706	umls:C4012146	0.0	0.27939036488533	5e-324	0.0	0.0002901494269548818	0
umls:C0020452	umls:C0241910	0.00434561492875218	0.467633336782455	0.04638029344912904	0.0	0.00431663858291011	0
umls:C0008495	umls:C4014310	0.0	0.276009380817413	5e-324	0.0	0.002014098690835851	0
umls:C0399372	umls:C3151077	0.0	0.0813605487346649	5e-324	0.0	0.0005367707573473978	0
umls:C0020540	umls:C1838100	0.0	0.3738072514534	5e-324	0.0	0.0006998383864626282	0
umls:C0003869	umls:C1858067	0.0	0.12670835852623	5e-324	0.0	0.0024312077612749557	0
umls:C0080024	umls:C1970180	0.0	0.307833135128021	5e-324	0.0	0.0005367707573473978	0
umls:C0162700	umls:C0403814	0.0	0.129506856203079	5e-324	0.0	0.0038240917782026767	0
umls:C0028949	umls:C0085269	0.0	0.368890404701233	5e-324	0.0	0.0007833920877399138	0
umls:C0855197	umls:C0036996	0.00492211431264877	0.411410421133041	5e-324	0.0	0.002105859027202931	0
umls:C0751783	umls:C0017097	0.0	0.0429350435733795	5e-324	0.0	0.0002901494269548818	0
umls:C0042870	umls:C0016063	0.0057688714005053	0.459867119789124	5e-324	0.0	0.001714337765765664	0
umls:C2931672	umls:C1851347	0.0	0.192250549793243	5e-324	0.0	0.000437636761487965	0
umls:C0796280	umls:C1835407	0.0	0.181131422519684	5e-324	0.0	0.0002901494269548818	0
umls:C3489413	umls:C1867983	0.0	0.38220277428627	5e-324	0.0	0.0009528346831824678	0
umls:C0016508	umls:C0268435	0.0	0.317403584718704	5e-324	0.0	0.0002901494269548818	0
umls:C1866077	umls:C1970879	0.0	0.0812660157680511	5e-324	0.0	0.0002901494269548818	0
umls:C1611184	umls:C0268583	0.00209884741343558	0.430456787347794	5e-324	0.0	0.00037864182767473174	0
umls:C0242973	umls:C1333989	0.00310634355992079	0.469792366027832	5e-324	0.0	0.0005203393823139522	0
umls:C1835407	umls:C0018916	0.0117175141349435	0.441863000392914	5e-324	0.0	0.010259289422862557	0
umls:C0242707	umls:C0342791	0.0	0.240221351385117	5e-324	0.0	0.0002901494269548818	0
umls:C0020541	umls:C0005699	0.00522477412596345	0.476673156023026	0.007344917908198838	0.0	0.0007484855018029122	0
umls:C0024535	umls:C3150897	0.00124737480655313	0.41846239566803	5e-324	0.0	0.0002901494269548818	0
umls:C1832409	umls:C1855577	0.0	0.290650904178619	5e-324	0.0	0.0002901494269548818	0
umls:C0265293	umls:C0002938	0.00270220031961799	0.336228430271149	5e-324	0.0	0.005063291139240506	0
umls:C0220659	umls:C1968593	0.0	0.43138724565506	5e-324	0.0	0.0018915378575227952	0
umls:C0023530	umls:C0032285	0.00424724072217941	0.466352641582489	0.1158915678980464	0.0	0.01046478547087849	1
umls:C0206639	umls:C0042065	0.00255361315794289	0.349291443824768	5e-324	0.0	0.0016683592049905702	0
umls:C0206639	umls:C0348890	0.00657554529607296	0.40237021446228	5e-324	0.0	0.0002901494269548818	0
umls:C0017612	umls:C0034155	0.00550068449229002	0.427533268928528	0.004683866561322204	0.0	0.0003884743166436039	0
umls:C3151380	umls:C0282631	0.0	0.433335185050964	5e-324	0.0	0.002164170753665654	0
umls:C2931132	umls:C1847640	0.0	0.382266104221344	5e-324	0.0	0.00341370655965772	0
umls:C1833213	umls:C0242216	0.0	0.389845579862595	5e-324	0.0	0.0009139616264262325	0
umls:C3276339	umls:C0338508	0.0	0.388855934143066	5e-324	0.0	0.0008565310492505353	0
umls:C0008311	umls:C3279992	0.0	0.314179182052612	5e-324	0.0	0.0007833920877399138	0
umls:C0008311	umls:C4015062	0.00650206441059709	0.211751699447632	5e-324	0.0	0.04654032178462146	0
umls:C0030922	umls:C0282631	0.0	0.395790994167328	5e-324	0.0	0.0006669952897614574	0
umls:C4014676	umls:C3809672	0.0	0.233774870634079	5e-324	0.0	0.0009528346831824678	0
umls:C0268747	umls:C0015930	0.00847868155688047	0.408346831798553	5e-324	0.0	0.0002901494269548818	0
umls:C1832942	umls:C3489726	0.00700234435498714	0.2479427754879	5e-324	0.0	0.000437636761487965	0
umls:C1824925	umls:C0220994	0.0168139841407537	0.316132485866547	5e-324	0.0	0.0017858803233477085	0
umls:C1847823	umls:C0086795	0.0	0.139384925365448	5e-324	0.0	0.0002901494269548818	0
umls:C1847823	umls:C0270913	0.0	0.386504471302032	5e-324	0.0	0.0006214920550686748	0
umls:C1856304	umls:C2936694	0.0	0.321123898029327	5e-324	0.0	0.0007067500901825581	0
umls:C0235032	umls:C1860213	0.00317737041041255	0.470701485872269	5e-324	0.0	0.004552293620894132	0
umls:C1848336	umls:C0032768	0.0	0.439214944839478	5e-324	0.0	0.0004545636472165591	0
umls:C0036983	umls:C0020541	0.00409840000793338	0.5	0.11024613247775483	0.171673491597176	0.013078807535511527	0
umls:C0032460	umls:C0028754	0.00241633341647685	0.983883440494537	0.1782288898905524	0.091884158551693	0.0030403693401297913	1
umls:C0032460	umls:C0027051	0.00245741312392056	0.974327445030212	0.19162116139175076	0.071919821202755	0.0027052548054450733	1
umls:C0032460	umls:C0023794	0.00334521383047104	0.5	0.03858100131210152	0.00919025391340256	0.0020840269927198717	1
umls:C0032460	umls:C0011849	0.00289479037746787	0.786968469619751	0.09117257176310241	0.0441526360809803	0.0025501475282364407	1
umls:C2931888	umls:C1848201	0.0	0.441708117723465	5e-324	0.0	0.006746409855033009	0
umls:C2931118	umls:C2697310	0.0	0.143051624298096	5e-324	0.0	0.0009528346831824678	0
umls:C0162835	umls:C3151265	0.0	0.417743265628815	5e-324	0.0	0.0058309037900874635	0
umls:C0270210	umls:C4014970	0.0	0.128748118877411	5e-324	0.0	0.014285714285714285	0
umls:C1853296	umls:C1563696	0.0	0.15067446231842	5e-324	0.0	0.0017482517482517483	0
umls:C3279839	umls:C2752089	0.00514362985268235	0.344989597797394	0.025101390862143406	0.0	0.008130081300813009	0
umls:C3281234	umls:C4014531	0.0	0.271335601806641	5e-324	0.0	0.0008565310492505353	0
umls:C0265344	umls:C1834674	0.00527264596894383	0.236498445272446	5e-324	0.0	0.0009528346831824678	0
umls:C0340014	umls:C2748918	0.0102208079770207	0.338420540094376	5e-324	0.0	0.0010126582278481013	0
umls:C0162359	umls:C0393547	0.00613950472325087	0.207478851079941	5e-324	0.0	0.0029826830057516347	0
umls:C0035344	umls:C1842870	0.00147419353015721	0.446294993162155	5e-324	0.0	0.003209405741624057	0
umls:C3887876	umls:C0796037	0.0	0.353073686361313	5e-324	0.0	0.0016027955793950091	0
umls:C3887876	umls:C1852222	0.00488169305026531	0.389591693878174	5e-324	0.0	0.0033067499628912033	0
umls:C0034069	umls:C0038644	0.00201971968635917	0.465382009744644	0.006813242654791816	0.0	0.00140951850006315	0
umls:C0265295	umls:C1838259	0.103116691112518	0.443392783403397	5e-324	0.0	0.0009528346831824678	0
umls:C1968556	umls:C0020619	0.00242929323576391	0.43923619389534	5e-324	0.0	0.0008333966813326348	0
umls:C0013264	umls:C1968804	0.00735448766499758	0.437698274850845	5e-324	0.0	0.00029014942695488173	0
umls:C3150546	umls:C0026636	0.00902916025370359	0.480267941951752	0.13108551354706283	0.0	0.0010249530181225504	0
umls:C0238198	umls:C0027066	0.00356748374179006	0.435064405202866	5e-324	0.0	0.0005762862025822934	0
umls:C0238198	umls:C0272066	0.00500825513154268	0.457110494375229	0.01707262841305214	0.0	0.0022771851911018662	0
umls:C0025294	umls:C0428908	0.0	0.387953072786331	5e-324	0.0	0.006714136904264263	0
umls:C0852036	umls:C4015461	0.0	0.380752563476562	5e-324	0.0	0.00071725804759805	0
umls:C2677299	umls:C0432254	0.0	0.35508406162262	5e-324	0.0	0.0010126582278481013	0
umls:C0005747	umls:C2676271	0.0	0.356514871120453	5e-324	0.0	0.000437636761487965	0
umls:C2677889	umls:C1865019	0.0337842367589474	0.365109950304031	5e-324	0.0	0.0029455081001472753	0
umls:C0271051	umls:C1859049	0.0175685957074165	0.391746550798416	5e-324	0.0	0.0028839402548411193	0
umls:C3808988	umls:C0027092	0.00469008460640907	0.426887601613998	5e-324	0.0	0.0008457890557355397	0
umls:C3279695	umls:C2931876	0.0	0.336621999740601	5e-324	0.0	0.0002901494269548818	0
umls:C2746068	umls:C0023465	0.00182243762537837	0.430725395679474	5e-324	0.0	0.0036119191760358516	0
umls:C1865019	umls:C0349464	0.0	0.400803089141846	5e-324	0.0	0.0009528346831824678	0
umls:C0342418	umls:C1522378	0.0111404117196798	0.359515905380249	5e-324	0.0	0.0009528346831824678	0
umls:C3280479	umls:C0017920	0.0	0.1944400370121	5e-324	0.0	0.0011521240588953665	0
umls:C0205770	umls:C0004310	0.0	0.217089354991913	5e-324	0.0	0.004301075268817204	0
umls:C0872084	umls:C0206743	0.00540175382047892	0.474151730537415	5e-324	0.0	0.0030317863244720775	0
umls:C1292773	umls:C3150941	0.0	0.0801624655723572	5e-324	0.0	0.0007833920877399138	0
umls:C0022680	umls:C0011849	0.00343669392168522	0.846150875091553	0.14142378497882768	0.222064167261124	0.0046828053923376935	1
umls:C1863753	umls:C1968804	0.0	0.378171503543854	5e-324	0.0	0.0002901494269548818	0
umls:C0008924	umls:C0029434	0.00291103729978204	0.442420691251755	0.059834236585139915	0.0	0.0038971581186637207	0
umls:C1865020	umls:C2931132	0.0	0.248144567012787	5e-324	0.0	0.0002901494269548818	0
umls:C1865020	umls:C0265554	0.00652126967906952	0.405922710895538	5e-324	0.0	0.0002901494269548818	0
umls:C3160720	umls:C0032584	0.0213175099343061	0.277157247066498	5e-324	0.0	0.0002901494269548818	0
umls:C0024236	umls:C1860808	0.0	0.42717581987381	5e-324	0.0	0.0005367707573473978	0
umls:C0024236	umls:C2674173	0.0090491259470582	0.398191511631012	5e-324	0.0	0.027245845407771013	0
umls:C1859973	umls:C1969054	0.00633039837703109	0.264656603336334	5e-324	0.0	0.0002901494269548818	0
umls:C0002871	umls:C0014175	0.0024937482085079	0.878820478916168	0.09079068024184862	0.0334638878703117	0.0027438069897499804	1
umls:C2748897	umls:C0574080	0.0	0.255628108978271	5e-324	0.0	0.0002901494269548818	0
umls:C0023601	umls:C0265331	0.0023298510350287	0.348427951335907	5e-324	0.0	0.002725084044904383	0
umls:C1853833	umls:C0729264	0.0	0.421995788812637	5e-324	0.0	0.0008077717415767876	0
umls:C1849157	umls:C0023479	0.00364448525942862	0.46487495303154	5e-324	0.0	0.001019200587603315	0
umls:C3151431	umls:C0019243	0.0	0.395387649536133	5e-324	0.0	0.0002901494269548818	0
umls:C0344783	umls:C0948008	0.0	0.396625369787216	5e-324	0.0	0.0002901494269548818	0
umls:C0022716	umls:C0221263	0.0	0.394452214241028	5e-324	0.0	0.00211000902826713	0
umls:C2931058	umls:C1856251	0.00541898980736732	0.452035754919052	5e-324	0.0	0.0007833920877399138	0
umls:C1861983	umls:C0342257	0.00236540520563722	0.439873725175858	5e-324	0.0	0.005753171001843591	0
umls:C0021670	umls:C1865019	0.0	0.416496455669403	5e-324	0.0	0.0009528346831824678	0
umls:C0687150	umls:C2677491	0.0	0.160229355096817	5e-324	0.0	0.0009528346831824678	0
umls:C0001925	umls:C1860042	0.0051491055637598	0.394552648067474	5e-324	0.0	0.0009675355284643981	0
umls:C0024115	umls:C0268581	0.0	0.412594139575958	5e-324	0.0	0.004203357341459996	0
umls:C1837154	umls:C0268338	0.0	0.307005345821381	5e-324	0.0	0.000437636761487965	0
umls:C1801959	umls:C0149955	0.0	0.301245748996735	5e-324	0.0	0.0032788962688099408	0
umls:C1859209	umls:C0451641	0.0	0.31403386592865	5e-324	0.0	0.0005733402381027085	0
umls:C1834570	umls:C3810147	0.0	0.388178765773773	5e-324	0.0	0.0002901494269548818	0
umls:C2749602	umls:C1527348	0.00445908727124333	0.45311564207077	5e-324	0.0	0.006381777564121431	0
umls:C0026266	umls:C0033788	0.0	0.457461059093475	5e-324	0.0	0.0002901494269548818	0
umls:C0026266	umls:C1864690	0.0	0.360557973384857	5e-324	0.0	0.0002901494269548818	0
umls:C0080274	umls:C0403812	0.0	0.118249207735062	5e-324	0.0	0.0002901494269548818	0
umls:C0020474	umls:C0011849	0.00388202746398747	0.481516778469086	0.038693022433862335	0.0	0.0021941397925334316	1
umls:C0020474	umls:C0023794	0.00390319293364882	0.479203164577484	5e-324	0.0	0.0016310063487353537	1
umls:C0020474	umls:C0027051	0.00227511138655245	0.482908755540848	0.015591230468681284	0.0	0.0027264537411363305	1
umls:C0020474	umls:C0028754	0.0024238214828074	0.5	0.014344451676537322	0.000343050429364666	0.002928535662717996	1
umls:C1861385	umls:C0393584	0.0	0.302249431610107	5e-324	0.0	0.0026578427709878847	0
umls:C1318558	umls:C3280783	0.0	0.432090759277344	5e-324	0.0	0.0033333333333333335	0
umls:C0265343	umls:C0002382	0.0	0.361422836780548	5e-324	0.0	0.0005791314062080363	0
umls:C0265343	umls:C0003496	0.0	0.391394019126892	5e-324	0.0	0.0005169439581755112	0
umls:C0152101	umls:C4014962	0.00901771057397127	0.406006932258606	5e-324	0.0	0.008840726887390484	0
umls:C0014549	umls:C0019188	0.0052921031601727	0.442358940839767	5e-324	0.0	0.0006883732808324122	0
umls:C2363142	umls:C2751831	0.0	0.312899231910706	5e-324	0.0	0.000437636761487965	0
umls:C0027708	umls:C0015393	0.00316801876761019	0.47949942946434	0.1701605117411519	0.0	0.002854884924498528	0
umls:C1863534	umls:C2749016	0.0	0.324261367321014	5e-324	0.0	0.000437636761487965	0
umls:C0278488	umls:C0175701	0.0	0.131429314613342	5e-324	0.0	0.0058309037900874635	0
umls:C3280526	umls:C0024312	0.0	0.417262226343155	5e-324	0.0	0.0008423871404778701	0
umls:C0948008	umls:C0231246	0.0	0.45819079875946	0.0394672639970049	0.0	0.001694915254237288	0
umls:C0685889	umls:C0220664	0.0	0.351794123649597	5e-324	0.0	0.0018273330769359398	0
umls:C0042167	umls:C0040715	0.0	0.415729999542236	5e-324	0.0	0.02702702702702703	0
umls:C0029925	umls:C0280324	0.0	0.278221726417542	5e-324	0.0	0.0006189778674782364	0
umls:C2931246	umls:C1858991	0.00950837973505259	0.403129100799561	5e-324	0.0	0.0005772681907421552	0
umls:C0035242	umls:C3489413	0.0165291074663401	0.411334812641144	5e-324	0.0	0.004342105162012686	0
umls:C0040427	umls:C0812437	0.0122212516143918	0.448203027248383	5e-324	0.0	0.002611969881042024	0
umls:C0032231	umls:C1866176	0.0	0.430545270442963	5e-324	0.0	0.0021384579154276307	0
umls:C0011875	umls:C1853892	0.0	0.400136977434158	5e-324	0.0	0.010702918220188698	0
umls:C0266568	umls:C2751089	0.0	0.403683722019196	5e-324	0.0	0.0002901494269548818	0
umls:C1861538	umls:C2931104	0.0	0.395652323961258	5e-324	0.0	0.0002901494269548818	0
umls:C1832168	umls:C0403445	0.0087976111099124	0.261994183063507	5e-324	0.0	0.0002901494269548818	0
umls:C3275445	umls:C1847416	0.0	0.231970578432083	5e-324	0.0	0.0002901494269548818	0
umls:C0152025	umls:C0024408	0.0	0.407885193824768	5e-324	0.0	0.0011304322308429374	0
umls:C1859564	umls:C0014130	0.0	0.20808133482933	5e-324	0.0	0.0002901494269548818	0
umls:C2678034	umls:C0004093	0.0	0.241643726825714	5e-324	0.0	0.0002901494269548818	0
umls:C0268363	umls:C4012146	0.0	0.275902658700943	5e-324	0.0	0.00029014942695488173	0
umls:C0042842	umls:C0162820	0.00359582155942917	0.478971242904663	0.037887983362896664	0.0	0.0060510277609039115	0
umls:C0010417	umls:C0268337	0.00143952202051878	0.423269689083099	5e-324	0.0	0.0009937319850098552	0
umls:C1854158	umls:C3809753	0.0	0.251676440238953	5e-324	0.0	0.0009528346831824678	0
umls:C2931367	umls:C1855792	0.00413336185738444	0.424611240625381	5e-324	0.0	0.0005015391387198953	0
umls:C3552552	umls:C3554241	0.0	0.0719150602817535	5e-324	0.0	0.0002901494269548818	0
umls:C0041227	umls:C1305968	0.00508246617391706	0.43078750371933	5e-324	0.0	0.0057006476816094595	0
umls:C4014795	umls:C3150908	0.0	0.115565419197083	5e-324	0.0	0.0002901494269548818	0
umls:C3809686	umls:C0751362	0.0	0.2200588285923	5e-324	0.0	0.0008956716343733459	0
umls:C2750459	umls:C1837094	0.0	0.218938767910004	5e-324	0.0	0.0009528346831824678	0
umls:C2700426	umls:C0034350	0.0	0.253791362047195	5e-324	0.0	0.0002901494269548818	0
umls:C0451641	umls:C0574083	0.0213937293738127	0.381883472204208	5e-324	0.0	0.00043174483252879516	0
umls:C1867020	umls:C0015405	0.0	0.289764821529388	5e-324	0.0	0.0002901494269548818	0
umls:C2717906	umls:C2751829	0.0	0.227567762136459	5e-324	0.0	0.0038240917782026767	0
umls:C0333355	umls:C0043116	0.00263750622980297	0.459354907274246	5e-324	0.0	0.0022031842932534987	0
umls:C1842534	umls:C0040715	0.00543853593990207	0.403211951255798	5e-324	0.0	0.0009528346831824678	0
umls:C0149955	umls:C0032339	0.0	0.24330946803093	5e-324	0.0	0.002014098690835851	0
umls:C0013384	umls:C3541518	0.0	0.3899285197258	5e-324	0.0	0.001366624554687004	0
umls:C1845146	umls:C3150914	0.0	0.0471063554286957	5e-324	0.0	0.00392156862745098	0
umls:C0004153	umls:C0022116	0.00310553307645023	0.96827906370163	0.29996925926955076	0.458291679620743	0.006600763719734747	1
umls:C0004153	umls:C0021400	0.00330263422802091	0.5	0.0936712603485586	0.0616854019463062	0.002245176656209472	1
umls:C0268118	umls:C0023931	0.0	0.0238729417324066	5e-324	0.0	0.000437636761487965	0
umls:C1864356	umls:C0030807	0.0	0.328521370887756	5e-324	0.0	0.0002901494269548818	0
umls:C0033117	umls:C0002066	0.0	0.0500281751155853	5e-324	0.0	0.0007833920877399138	0
umls:C0029458	umls:C3810080	0.00199498143047094	0.438931167125702	5e-324	0.0	0.0009639228267218147	0
umls:C1834751	umls:C0005910	0.0	0.432165652513504	5e-324	0.0	0.005147412831479482	0
umls:C1264000	umls:C1836892	0.0	0.173264384269714	5e-324	0.0	0.0002901494269548818	0
umls:C2750472	umls:C1843225	0.0	0.289584845304489	5e-324	0.0	0.0009528346831824678	0
umls:C1857728	umls:C0009952	0.0039775394834578	0.440963417291641	5e-324	0.0	0.0005276140163530977	0
umls:C0272350	umls:C1845334	0.0	0.211961328983307	5e-324	0.0	0.0002901494269548818	0
umls:C0266526	umls:C0432227	0.0430818647146225	0.306924700737	5e-324	0.0	0.021739130434782608	0
umls:C0038525	umls:C0740340	0.00380403781309724	0.465282082557678	0.0376942439862604	0.0	0.0008574316610744998	0
umls:C3278154	umls:C1969652	0.0	0.273999601602554	5e-324	0.0	0.000437636761487965	0
umls:C0032580	umls:C1834153	0.00438139634206891	0.445864379405975	0.02648133096010204	0.0	0.010979654718009817	0
x time
d1	d2	icod	suntopo	funsim	bog	gomf	label
umls:C0424688	umls:C1845095	0.0044386968947947	0.424418836832047	5e-324	0.0	0.0004545636472165591	0
umls:C3553793	umls:C0042487	0.0	0.453326523303986	5e-324	0.0	0.001465276947234493	0
umls:C1835047	umls:C1290537	0.0	0.0954650640487671	5e-324	0.0	0.0012461122785439455	0
umls:C0206729	umls:C1842026	0.0	0.420854926109314	5e-324	0.0	0.0009528346831824678	0
umls:C0037773	umls:C0796004	0.0	0.333200812339783	5e-324	0.0	0.0003884743166436039	0
umls:C0020179	umls:C0005586	0.00328989489935338	0.5	0.12223404669122191	0.0552595406770706	0.0030231552642490814	1
umls:C0020179	umls:C0011570	0.00442768260836601	0.456108003854752	0.04661594548934101	0.0	0.003080638742099932	1
umls:C0020179	umls:C0014544	0.00294050481170416	0.5	0.11163449037667839	0.047547772526741	0.003355716376392787	1
umls:C0023055	umls:C0024776	0.0	0.38604536652565	5e-324	0.0	0.003307147938913689	0
umls:C0023055	umls:C1860213	0.0	0.364075660705566	5e-324	0.0	0.0048118676441600925	0
umls:C3281089	umls:C2931253	0.0	0.345222055912018	5e-324	0.0	0.0003638930942214234	0
umls:C0010276	umls:C4014371	0.0	0.293226957321167	5e-324	0.0	0.0005367707573473978	0
umls:C2745997	umls:C1844831	0.0	0.466975808143616	5e-324	0.0	0.0003393118717992429	0
umls:C2350233	umls:C1840547	0.00141530518885702	0.319724440574646	5e-324	0.0	0.0006214920550686748	0
umls:C0205710	umls:C0751967	0.0	0.0509949922561646	5e-324	0.0	0.000437636761487965	0
umls:C3809470	umls:C1306214	0.00356337986886501	0.41670897603035	5e-324	0.0	0.0006214920550686748	0
umls:C0018213	umls:C0005940	0.00342429778538644	0.470816820859909	5e-324	0.0	0.0026471822888614054	0
umls:C2673195	umls:C1306837	0.0	0.409682214260101	5e-324	0.0	0.000437636761487965	0
umls:C0948089	umls:C0700345	0.00377245736308396	0.412545263767242	0.005153625456070297	0.0	0.0033030652901231625	0
umls:C0079770	umls:C1969652	0.0	0.104270339012146	5e-324	0.0	0.0009528346831824678	0
umls:C0543859	umls:C1857781	0.0	0.391780018806458	5e-324	0.0	0.007662835249042145	0
umls:C2675481	umls:C4014584	0.0	0.118687987327576	5e-324	0.0	0.0002901494269548818	0
umls:C2675481	umls:C1266144	0.0	0.383110284805298	5e-324	0.0	0.0010126582278481013	0
umls:C2675481	umls:C2584774	0.0	0.413596957921982	5e-324	0.0	0.0002901494269548818	0
umls:C2675481	umls:C0206743	0.00493184197694063	0.419401586055756	5e-324	0.0	0.002642007926023778	0
umls:C1859844	umls:C0020625	0.0	0.322776257991791	5e-324	0.0	0.0006105144246139394	0
umls:C0034734	umls:C0600427	0.0	0.387964367866516	5e-324	0.0	0.0002901494269548818	0
umls:C0007196	umls:C0242973	0.00423250580206513	0.412428259849548	0.0008260713666316027	0.0	0.001661750268357809	0
umls:C4015316	umls:C1449844	0.0	0.407405257225037	5e-324	0.0	0.000437636761487965	0
umls:C3809383	umls:C0085859	0.0	0.157631665468216	5e-324	0.0	0.0033333333333333335	0
umls:C4015357	umls:C1858672	0.0	0.39993616938591	5e-324	0.0	0.0002901494269548818	0
umls:C1843896	umls:C0026691	0.00217150314711034	0.476488947868347	5e-324	0.0	0.000511044512364077	0
umls:C0042510	umls:C2677565	0.00103312858846039	0.448630809783936	5e-324	0.0	0.0005918506086020454	0
umls:C2678098	umls:C0024776	0.0	0.324232697486877	5e-324	0.0	0.0002901494269548818	0
umls:C3550856	umls:C1838259	0.00816912297159433	0.321094363927841	5e-324	0.0	0.010810810810810811	0
umls:C1266181	umls:C0032227	0.00756080541759729	0.469792366027832	5e-324	0.0	0.0002901494269548818	0
umls:C0242706	umls:C0265210	0.00285628857091069	0.470148205757141	5e-324	0.0	0.002058085665510638	0
umls:C3809503	umls:C1260873	0.0	0.117207020521164	5e-324	0.0	0.007042253521126761	0
umls:C0752120	umls:C4015080	0.0	0.199094146490097	5e-324	0.0	0.0009528346831824678	0
umls:C0011603	umls:C0027697	0.0080537935718894	0.901866912841797	0.2027018784887257	0.455744177103043	0.009673655844525186	0
umls:C1843807	umls:C0003860	0.0	0.282967031002045	5e-324	0.0	0.0002901494269548818	0
umls:C1837073	umls:C3275443	0.0	0.290902495384216	5e-324	0.0	0.0002901494269548818	0
umls:C3806742	umls:C0017605	0.0	0.457824677228928	5e-324	0.0	0.0003638930942214234	0
umls:C0271901	umls:C2931082	0.050360169261694	0.199527382850647	5e-324	0.0	0.0002901494269548818	0
umls:C1838577	umls:C2936826	0.073841281235218	0.389705896377563	5e-324	0.0	0.0007833920877399138	0
umls:C1838023	umls:C1708350	0.0	0.203971743583679	5e-324	0.0	0.0002901494269548818	0
umls:C1851124	umls:C0012739	0.00146311044227332	0.308921754360199	5e-324	0.0	0.0003393118717992429	0
umls:C1368019	umls:C0006023	0.00539654772728682	0.46752804517746	0.00533519668410202	0.0	0.0013463783187706983	0
umls:C0015814	umls:C0026708	0.0	0.362476110458374	5e-324	0.0	0.0002901494269548818	0
umls:C2751831	umls:C0023269	0.0	0.360312253236771	0.06452223438355288	0.0	0.0005756970096863765	0
umls:C2674009	umls:C0025568	0.036625050008297	0.388827741146088	5e-324	0.0	0.006984392328844721	0
umls:C0403553	umls:C1844376	0.0	0.329008519649506	5e-324	0.0	0.000437636761487965	0
umls:C0154251	umls:C0005956	0.0	0.310154914855957	5e-324	0.0	0.0010126582278481013	0
umls:C2675520	umls:C0034350	0.0	0.267681837081909	5e-324	0.0	0.0007833920877399138	0
umls:C0042165	umls:C4013473	0.0	0.372982978820801	5e-324	0.0	0.0004130555390657845	0
umls:C0018939	umls:C3807521	0.00229736184701324	0.393454134464264	5e-324	0.0	0.0007636733577889423	0
umls:C1857093	umls:C0700594	0.0	0.108427882194519	5e-324	0.0	0.0006952357223352164	0
umls:C3275446	umls:C1563696	0.00191571412142366	0.367335766553879	5e-324	0.0	0.0002901494269548818	0
umls:C1846055	umls:C0010073	0.0	0.387834876775742	5e-324	0.0	0.010809464673866322	0
umls:C0023521	umls:C3489726	0.0	0.394473642110825	5e-324	0.0	0.0002901494269548818	0
umls:C3151304	umls:C0014852	0.0	0.291340112686157	5e-324	0.0	0.0008565310492505353	0
umls:C2931416	umls:C0013581	0.0	0.281557500362396	5e-324	0.0	0.0002901494269548818	0
umls:C0242383	umls:C0035309	0.0030740590300411	0.5	0.08332936771174798	0.102780468761921	0.0030916584548071643	0
umls:C1860808	umls:C1853136	0.0	0.149425357580185	5e-324	0.0	0.0007833920877399138	0
